job_id,company_id,title,role_category,location,formatted_work_type,work_type,remote_status_clean,formatted_experience_level,min_salary,max_salary,med_salary,avg_salary,pay_period,currency,technical_skill_count,views,applies,sponsored,description
3693043932,10247020.0,Software Engineer in Test,Software Engineering,"New York, NY",Contract,CONTRACT,Not Specified / On-site,Not Specified,,,,,Not Specified,Not Specified,0,81.0,,0,"Skills - Cucumber BDD + Selenium UI Automation Experience
﻿Excellent knowledge and experience in testing Financial Domain applications. · Hands-on experience in Test Plan, Test Case, and Test Scenario development.· Experience in creating data requests based on test cases and data mining."
3693044299,11056.0,Data Analyst,Data Analyst,"Beaverton, OR",Contract,CONTRACT,Hybrid Mentioned,Entry level,20.0,24.0,,22.0,HOURLY,USD,0,99.0,,0,"Shifts: Mon – Fri 8-5 (HYBRID onsite)3 month contract (No extensions)Start Date: 9/5/2023
Day-to-Day:Reviews, analyzes, reconciles, and interprets financial results in lower risk areas with business managers. Maintains a basic understanding of financial systems and data elements. Assists in the preparation of management reporting and analytical tools. Researches financial anomalies and makes corrections as necessary. Participates in the monthly financial statement close for assigned entity, division, profit center, or cost center Monitors compliance of processes, transactions, and balances with accounting and finance policies.
Must Haves:1 year with a Fortune 500/multi-national consumer product companySAP ExperienceExperience with purchase orders and invoicesComfortable working in an ambiguous environment
Duties and ResponsibilitiesRun reports from eProcurement system, format and analyze dataCommunicate with internal and external stakeholders to resolve open POs, identify issues and offer solutions for resolutionUtilize Nike procurement, financial, and accounting software systems such as Coupa, Aravo, Akritiv, and SAPReview catalog supplier statements and advise resolution for submitting invoices and resolve outstanding payment issues
WHO YOU WILL WORK WITHYou will work with the Purchasing Integrity Team, as well as both internal and external business partners, and suppliers throughout Nike, Inc. to successfully support strategic capabilities for the Global Finance Operations team. You will assist in ensuring the cleanest data possible as we move to our future state.Seniority LevelEntry levelIndustryAutomation Machinery ManufacturingEmployment TypeContractJob Functions"
3693044310,4787.0,C++ Software Engineer,Software Engineering,"Peoria, IL",Contract,CONTRACT,Remote Mentioned,Mid-Senior level,42.0,55.0,,48.5,HOURLY,USD,1,132.0,27.0,1,"Type: 24 month contractLocation: Peoria, ILSchedule: Hybrid, (Tuesday-Thursday onsite, Monday and Friday remote)Compensation: $42-55/hr w2
#1332029 This is a position for a software engineer to develop Telematics on-board monitoring software for machine & engine applications. The duties will include but are not limited to: developing, configuring, and testing Telematics on-board software; troubleshooting and correcting software issues; and reporting development status. This position involves working closely with Telematics systems engineers, and other software development teams.
Required QualificationsBSEE, BSCE, or BSCS3-5 years of development experience using C++ (with emphasis on C++11/14) programming languages3-5 years of embedded software experience3-5 years Development experience using Object Oriented DesignExperience working in a fast-paced, large and global Agile team environment
Desired QualificationsExperience using LinuxExperience in embedded controls development for Telematics applications in heavy machinery or automotive industry to gather data and remotely monitoring assets.Experience with CAN, J1939, TCP/IP and other data link protocolsExperience using CAN based tools like CANoe and CANalyzerExperience with GIT configuration management toolExperience using Design Patterns in software developmentExperience with developing Unit Tests and Test Driven DevelopmentExperience with UML Tools like Rhapsody in developing designs through UML diagramsExperience working in Ubuntu
EEO EmployerApex Systems is an equal opportunity employer. We do not discriminate or allow discrimination on the basis of race, color, religion, creed, sex (including pregnancy, childbirth, breastfeeding, or related medical conditions), age, sexual orientation, gender identity, national origin, ancestry, citizenship, genetic information, registered domestic partner status, marital status, disability, status as a crime victim, protected veteran status, political affiliation, union membership, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystems.com or 844-463-6178."
3693044317,4787.0,PL/SQL Developer,Developer,"Houston, TX",Contract,CONTRACT,Remote Mentioned,Associate,53.0,65.0,,59.0,HOURLY,USD,4,56.0,,0,"** Please note that this role is not available for c2c/corp to corp working agreements 
Type: 6 month contract to start, ideally to convert Location: Houston, Texas 77002Schedule: Tuesday - Thursday onsite, Monday and Friday remoteCompensation: $53-65/hr w2 for the contract portion, up to $120,000 base salary when converting
#1361717Summary: Senior Developer will be primarily responsible for design, development, maintenance, and enhancement of IT applications utilizing Oracle PL/SQL. Interfaces with clients at all organizational levels and takes business requirements and delivers technical work to yield productive products for end-users.Job Description:
Performs planning, design, development, testing, migration to production, and the maintenance of applications using Oracle and third-party tools.Experience writing complex queries, using advanced PL/SQL concepts and performance tuning. Assist in defect triage, impact analysis, resolution planning and implementationAnalyzing and converting business requirements to technical requirements, followed by designing and implementing the solutionsExperience in reviewing the Oracle ADDM and AWR reports and recommending query optimization based on the analysisLeverage Oracle 12C features to their fullest on a large-scale multi-terabyte systemSupport team members including DBAs, database developers, requirements analysts, and others, in understanding data and meeting user requirementsParticipate in project work groups with Subject Matter Experts and stakeholders to understand data specific needsParticipate in performance tuning activitiesProvide production deployment and production support as neededInvolved in all aspects of the software development life cycle; demonstrate abilities to learn both the business processes as well as new and existing technologiesWork on sprint team in agile, rapid development and deployment environment.Strong written, oral, and interpersonal communication skills.Ability to conduct research into software-related issues and products.Ability to work both independently and in a team-oriented, collaborative environment.Education:Bachelor's degree in Computer Science or related discipline preferred.SkillsRequired - 5+ years of hands on experience in advanced PL/SQL programming using Oracle Database versions 11g and 12c, TOAD/SQL Developer, Operating systems such as Linux, Unix and Windows and ability to participate in multiple projects at the same time.Preferred - MS SQL Server, Java, Fusion Middleware 11g (BPEL, B2B, Spring Bean, OSB), WebLogic, Visual Studio, .NET Framework, Cloud Computing, Team Foundation Server, Internet technologies like HTML, DHTML, XML, CSS, XSLT, SOAP, WSDL, SOA, Scripting languages, ServiceNow, knowledge of SDLC activities on development projects and Electric/Gas industry experience.Certification – Training or Certification on Oracle PL/SQL Language is an added plus.

EEO Employer
Apex is an Equal Employment Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, sexual orientation, gender identity, national origin, disability, protected veteran status, or any other characteristic protected by law. Apex will consider qualified applicants with criminal histories in a manner consistent with the requirements of applicable law. If you have visited our website in search of information on employment opportunities or to apply for a position, and you require an accommodation in using our website for a search or application, please contact our Employee Services Department at employeeservices@apexsystemsinc.com or 844-463-6178."
3693044376,25461.0,Business Analyst,Business Analyst / BI,"Lyon, MI",Contract,CONTRACT,Not Specified / On-site,Associate,30.0,33.0,,31.5,HOURLY,USD,1,221.0,62.0,1,"JOB SUMMARY FOR BUSINESS ANALYST: Seeking a BA with 3 years of experience in the healthcare industry.  RESPONSIBILITIES FOR BUSINESS ANALYST: This BA will work internally with the sales team on updates to new and existing, HMO/PPO membershipsComplete the Membership card templates using MS Access and MS Excel.Assist and support in the planning, coordinating, developing and implementing of approved projects which are Divisional and/or Corporate in scope in order to enhance the overall efficiency of operational procedures, methods, controls, and performance.Analyze, process and/or expedite operational transactions; this may include timely resolution of problems.Participate in systems testing, develop procedures/controls and provide recommendations for the ongoing improvement of the updated process.  REQUIRED EXPERIENCE FOR BUSINESS ANALYST: 3+ years of experience in healthcare industry.3+ years of experience using MS Access and MS ExcelMembership enrollment experience a plus"
3693044444,2872071.0,Java Developer (Only W2),Developer,United States,Contract,CONTRACT,Remote Allowed,Not Specified,,,,,Not Specified,Not Specified,1,182.0,51.0,0,"Hi, 
We are looking for Senior Java Developer with Microservices Experienced Candidates for our customer. 
it's only for W2 , no c2c at this time 
Role:Senior Java Developer Location: Remote, United StatesDuration: Long Term Contract"
3693044448,1286891.0,Business Analyst - W2 Only,Business Analyst / BI,"Louisville, KY",Contract,CONTRACT,Not Specified / On-site,Not Specified,,,,,Not Specified,Not Specified,1,63.0,,0,"Role - Business Analyst - Mobile Location - Louisville, KY (Onsite) 
Responsibilities:Evaluating business processes, anticipating requirements, uncovering areas for improvement, and developing and implementing solutions. Leading ongoing reviews of business processes and developing optimization strategies. Staying up-to-date on the latest process and IT advancements to automate and modernize systems. Conducting meetings and presentations to share ideas and findings. Performing requirements analysis. Documenting and communicating the results of your efforts. Effectively communicating your insights and plans to cross-functional team members and management. Gathering critical information from meetings with various stakeholders and producing useful reports. Working closely with clients, technicians, and managerial staff. Providing leadership, training, coaching, and guidance to junior staff. Allocating resources and maintaining cost efficiency. Ensuring solutions meet business needs and requirements. Performing user acceptance testing. Managing projects, developing project plans, and monitoring performance. Updating, implementing, and maintaining procedures. Prioritizing initiatives based on business needs and requirements. Serving as a liaison between stakeholders and users. Managing competing resources and priorities. Monitoring deliverables and ensuring timely completion of projects. 
Requirements: A bachelor's degree in IT/Computer Science or related field or an MBA. 10+ years of experience in business analysis or a related field. Exceptional analytical and conceptual thinking skills. The ability to influence stakeholders and work closely with them to determine acceptable solutions. Advanced technical skills. Excellent documentation skills. Fundamental analytical and conceptual thinking skills. Experience creating detailed reports and giving presentations. Competency in Microsoft applications including Word, Excel, and Outlook. A track record of following through on commitments. Excellent planning, organizational, and time management skills. Experience leading and developing top-performing teams. A history of leading and supporting successful projects. "
3693044762,1952028.0,"Business Analyst, Property  ",Business Analyst / BI,United States,Full-time,FULL_TIME,Remote Allowed,Associate,,,,,Not Specified,Not Specified,5,725.0,285.0,0,"About the role:  DUAL North America, Inc. Is seeking a Business Analyst, Property to join the Capacity team. The Property Business Analyst role is to assist the SVP of Capacity with extraction, aggregation, and presentation of data as required. This individual must be able to work to a deadline as many of our projects are time sensitive. Individual should be familiar with property insurance terms, conditions, and perils. 

 Essential Functions:· Compile data as needed which include:o Modeling information o Aggregates and PML’so Subsegment data for new programs o Claims analysis· Provide aggregated results in the requested format · Pre-populate proposal templates · Collaborate with Division Heads to formulate and implement capacity strategies· Monitor and report contract metrics· Ad hoc reporting· Other duties as assigned by manager 
Job Requirements (education, experience, skills): · College graduate and/or applicable training and/or experience· Insurance experience – requires working knowledge, casualty, terms and elements· 3+ years analyst, insurance, claims or relevant experience required · Advanced skills in Excel required, ability to work with large sets of data· Experience with Tableau and Power BI · Advanced skills with Microsoft Office Suite· Property Insurance Experience o Understanding of property termso Some Peril Specific Underwriting knowledge – wind, EQ, Flood, Fire, AOP, BR· Must be able to work to a deadline· Highly organized and detail oriented· Ability to collaborate within and across teams· Superior written and verbal communication skills· Problem solving and critical thinking· If you do not meet all the qualifications for this role, we still encourage you to apply, as we are always looking for diverse talent to join our growing team

What we offer:A career that you define. Yes, we offer all the usual rewards and benefits - including medical, dental, vision, a wide variety of wellbeing offers, competitive salary, unlimited PTO, 401k with company match, paid volunteer days and more.We provide an environment where new ideas are encouraged and celebrated, where people who want to have a real hand in our success thrive. We want people who want to make a difference - not just in the workplace, but in the industry and in the wider community.

About DUAL NA: DUAL is the leading underwriting organization in the US and part of an international insurance organization with operations in 45 countries across the world. DUAL offers commercial property, casualty, financial lines, and personal property insurance products underwritten through several specialized subsidiaries. Since 2013, we have grown to over 500 employees in 14 offices across the US, and we are continuing to grow. DUAL is committed to building a balanced business and contributing to a sustainable world. At DUAL, we believe our people are our greatest assets, espousing entrepreneurialism, and innovation in an environment where new insights are encouraged.

Our culture: People FirstOur core values dictate how we live and work. We are a group with independence and people at its heart and we are a home for talent with a unique culture: the biggest small company in the world.The focus on being a People First business has always been at the very heart of the Group; Our vision was to create an independent business with a unique culture and one that would survive and thrive as a business controlled by the people working for it. And finding the most talented and entrepreneurial people to join the Group has been and will continue to be key.

 EEO Statement: We consider our people our chief competitive advantage and as such we treat colleagues, candidates, clients, and business partners with equality, fairness, and respect. DUAL North America provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state, or local laws. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation, and training. DUAL will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment."
3693044773,35689556.0,Java Software Engineer,Software Engineering,"Round Rock, TX",Contract,CONTRACT,Not Specified / On-site,Not Specified,,,,,Not Specified,Not Specified,2,104.0,,0,"Role: Java Developer Duration: 12 months Required Skills Developed web application using Java, J2EE, HTML, CSS, JavaScript, jQuery, JSON, XML, JavaScript Framework, Bootstrap 3 or 4, Angular, JSP (Java Server Pages)Angular Framework, AJAX"
3693044837,11056.0,Business Data Analyst,Data Analyst,United States,Full-time,FULL_TIME,Remote Allowed,Mid-Senior level,80.0,85.0,,82.5,HOURLY,USD,0,974.0,206.0,1,"MUST WORK ON A W2 INDEPENDENTLY, NO SPONSORSHIP!Company: CHS Position: Process & Data Analyst / Business AnalystContract: 12 month contract with opportunity for extension/FTE ConversionPay Rate: $80-85/hrLocation: Remote (Travel based on project needs to HQ)Citizenship: US Citizen or GreencardStart Date: Mid September Must Haves:IS Oil & Gas Experience Strategic Process Alignment with SAP S4 ERP ImplementationsExtensive Process Development Expertise Experience working with IT teams as well as Business Partners Plusses: Experience mentoring junior analysts Bachelor’s DegreeProfessional and go getter mentality 
Day to Day:One of Insight Global’s largest Farm Supplier Clients is seeking a Sr. Business Analyst or also known as a Process Analyst to join their Global Enterprise Change Management team. This person will be responsible and dedicated to the energy transformation that will be enabled by SAP. This person will be executing mapping, KPI development, process improvement, and activate methodology that SAP brings in. Your perspective is all about end-to-end processes. This person will be working closely with business partners and IT stakeholders in helping build best practices for midstream and downstream for out of the box SAP S4 IS Oil & Gas. A great candidate will be an excellent communicator who is also a go-getter!"
3693045241,215561.0,Software Engineer [72302],Software Engineering,"Bristol, CT",Contract,CONTRACT,Not Specified / On-site,Mid-Senior level,65.0,75.0,,70.0,HOURLY,USD,1,226.0,66.0,0,"Onward Search needs a Software Engineer for one of our entertainment customers.
** Onward Search is unable to support Corp-to-Corp arrangements at this time. **
Job Summary:Apply technical expertise to manage project priorities, deadlines, and deliverables. Design, develop, test, deploy, maintain, and enhance software solutions. Architect reusable solutions shared across products. Lead in solving complex problems and providing oversight to engineers.
Qualifications:
6+ years of hands-on professional experience in Backend development.Experience working on a significant consumer product that is currently available.Thorough knowledge of Java, Scala, Spring, and other Server-Side Technologies.Ability to collaborate within a small, productive development team and across the larger engineering organization.Proficient in writing efficient, reliable, and maintainable code, whether implementing architectural enhancements, user-facing features, or addressing defects.Skilled in troubleshooting and resolving issues, problems, and errors across diverse platforms.Capable of analyzing and optimizing application code for improved efficiency, reliability, and performance.Familiarity with product architecture, including assisting other Software Architects as needed.
Required Education:Bachelor's degree (BS or BA) in Computer Science, Engineering, or an advanced degree in a related field."
